"Year","INSTNM","STABBR","REGION","ADM_RATE","UGDS","COSTT4_A","MD_EARN_WNE_P10","MD_EARN_WNE_P6","DEBT_MDN_SUPP","RPY_3YR_RT_SUPP","LO_INC_RPY_3YR_RT_SUPP","MD_INC_RPY_3YR_RT_SUPP","HI_INC_RPY_3YR_RT_SUPP","C150_4_POOLED_SUPP","C200_4_POOLED_SUPP","RET_FT4_POOLED_SUPP","isNCF"
"2020","Bakersfield College","CA",8,,19178,"12467",29800,22400,"8299",0.2836676218,0.2524916944,0.4867256637,0.4516129032,0.2025,,,FALSE
"2020","Barstow Community College","CA",8,,2721,"16152",29900,19900,"-999",,,,,,,,FALSE
"2020","Bellus Academy-Chula Vista","CA",8,,202,"not reported",18200,17100,"9180",0.2328244275,0.1952380952,,,,,,FALSE
"2020","Bethesda University","CA",8,,238,"17255",,,"11536",0.380952381,,,,0.1639,0.4651,0.3798,FALSE
"2020","Biola University","CA",8,0.7347,4005,"53611",44500,34500,"20000",0.7403017241,0.6212765957,0.7330016584,0.8173690932,0.7316,0.724,0.8643,FALSE
"2020","Brownson Technical School","CA",8,,61,"not reported",48400,39200,"9500",0.6218487395,0.5616438356,,,,,,FALSE
"2020","Bryan University","AZ",6,,1075,"23758",31900,31100,"14250",0.314059647,0.2570093458,0.3976470588,0.4864864865,0.2312,,0.5126,FALSE
"2020","Butte College","CA",8,,9942,"11336",31300,23800,"8248",0.3354755784,0.284543965,0.4971098266,0.5732484076,,,,FALSE
"2020","California Institute of Integral Studies","CA",8,,61,"not reported",,31700,"18750",0.4609375,0.4390243902,,,,,,FALSE
"2020","Cabrillo College","CA",8,,10164,"14848",33300,24300,"9500",0.3925373134,0.3615819209,0.4772727273,0.568627451,,,,FALSE
"2020","California Baptist University","CA",8,0.7955,7811,"44746",42600,34300,"21522",0.5394831299,0.4062176166,0.538377193,0.6820682068,0.5667,0.6276,0.7708,FALSE
"2020","California College of the Arts","CA",8,0.8818,1453,"64030",37200,29400,"25000",0.6337792642,0.562992126,0.64,0.7337278107,0.6065,0.6091,0.8225,FALSE
"2020","University of California-Hastings College of Law","CA",8,,,"not reported",114700,86100,"-999",,,,,,,,FALSE
"2020","California Institute of Technology","CA",8,0.0662,948,"68901",85900,54500,"8013",,,,,0.9071,0.9322,0.9809,FALSE
"2020","California Lutheran University","CA",8,0.7147,3054,"56491",54200,38500,"18000",0.7060260586,0.5590062112,0.6868131868,0.8062730627,0.7363,0.7093,0.8373,FALSE
"2020","California Polytechnic State University-San Luis Obispo","CA",8,0.3017,21047,"27073",66900,52100,"17000",0.8668037469,0.8158415842,0.848615917,0.8995929444,0.8194,0.7939,0.9442,FALSE
"2020","Alliant International University-San Diego","CA",8,1,289,"34892",59500,59600,"12500",0.4181818182,0.3823529412,,,,,0.4722,FALSE
"2020","California State University-Bakersfield","CA",8,0.2302,9142,"16714",47800,36400,"11655",0.5522959184,0.4916765755,0.6105032823,0.6425925926,0.4151,0.4571,0.7684,FALSE
"2020","California State University-Stanislaus","CA",8,0.8582,9272,"16442",45400,35000,"11749",0.6448722204,0.6066024759,0.6624472574,0.7086743044,0.5528,0.6381,0.8065,FALSE
"2020","California State University-San Bernardino","CA",8,0.5483,17704,"18522",44500,33100,"12815",0.5218547449,0.4829172142,0.5554353705,0.5720640569,0.5557,0.6148,0.8572,FALSE
"2020","California State Polytechnic University-Pomona","CA",8,0.5515,24841,"21302",54000,39900,"15000",0.7256108279,0.700123406,0.7501391208,0.7378507871,0.6847,0.7291,0.8632,FALSE
"2020","California State University-Chico","CA",8,0.6526,16317,"23508",48100,38200,"14297",0.7104344453,0.6291423002,0.7428371768,0.7824267782,0.6592,0.696,0.8435,FALSE
"2020","California State University-Dominguez Hills","CA",8,0.6394,13871,"14469",44700,33100,"12500",0.5070004243,0.4623168179,0.5660237389,0.604,0.4398,0.4598,0.777,FALSE
"2020","California State University-Fresno","CA",8,0.5753,21732,"16915",44700,32400,"12136",0.6376934853,0.5990684343,0.6531823085,0.7017828201,0.5476,0.6545,0.8127,FALSE
"2020","California State University-Fullerton","CA",8,0.4341,34637,"17645",47200,35100,"12500",0.7021053856,0.6702499328,0.7398095238,0.7107952021,0.6703,0.6903,0.8748,FALSE
"2020","California State University-East Bay","CA",8,0.716,12728,"21371",51700,40600,"12500",0.616416553,0.5644883921,0.656518345,0.7041719343,0.4562,0.5278,0.7568,FALSE
"2020","California State University-Long Beach","CA",8,0.3121,31503,"18306",48100,36500,"13453",0.7066651756,0.6610805403,0.742204496,0.7451967063,0.6906,0.7459,0.877,FALSE
"2020","California State University-Los Angeles","CA",8,0.4152,24163,"14823",46100,33700,"11795",0.5822074048,0.5514103731,0.620238772,0.6360808709,0.4786,0.554,0.8041,FALSE
"2020","California State University-Northridge","CA",8,0.5063,34911,"18870",45400,33700,"11750",0.6067033517,0.5578989256,0.6405933918,0.6789815277,0.5245,0.5683,0.8076,FALSE
"2020","California State University-Sacramento","CA",8,0.6386,28439,"19807",48900,38600,"13000",0.6550400351,0.6053700361,0.6882001494,0.7204783259,0.4965,0.5653,0.8222,FALSE
"2020","University of California-Berkeley","CA",8,0.1484,30845,"36739",64700,48700,"12612",0.8016838167,0.7440338722,0.8420773715,0.8398133748,0.9123,0.9333,0.9705,FALSE
"2020","University of California-Davis","CA",8,0.4107,30698,"35252",58200,40400,"11468",0.8310542019,0.8052536232,0.8391881343,0.8608294931,0.8585,0.8671,0.9242,FALSE
"2020","University of California-Irvine","CA",8,0.2876,29722,"32985",58400,41100,"14500",0.7755230455,0.739848282,0.7819070905,0.8078223081,0.8413,0.8857,0.935,FALSE
"2020","University of California-Los Angeles","CA",8,0.1404,31568,"33654",60700,44500,"14385",0.7863156488,0.7354085603,0.8044974759,0.8391891892,0.9069,0.9248,0.9681,FALSE
"2020","University of California-Riverside","CA",8,0.5057,20574,"32843",49700,33700,"15659",0.6673076923,0.6380090498,0.6794601434,0.6954519286,0.7478,0.7448,0.8904,FALSE
"2020","University of California-San Diego","CA",8,0.3006,30279,"31891",59900,43400,"15000",0.8207206084,0.786696604,0.8412331407,0.8572195384,0.853,0.8867,0.9423,FALSE
"2020","University of California-San Francisco","CA",8,,,"not reported",143700,95400,"-999",,,,,,,,FALSE
"2020","University of California-Santa Barbara","CA",8,0.322,23063,"35987",55300,39000,"13010",0.7458906407,0.6998106061,0.7435760171,0.7971745711,0.8168,0.8298,0.925,FALSE
"2020","University of California-Santa Cruz","CA",8,0.4737,17792,"35982",46900,33800,"16200",0.7497738375,0.6975339708,0.7474505099,0.8072610785,0.758,0.7916,0.8921,FALSE
"2020","Sofia University","CA",8,,4,"not reported",,,"-999",,,,,,,,FALSE
"2020","California Beauty School","CA",8,,85,"not reported",,,"5415",0.4608695652,0.3950617284,,,,,,FALSE
"2020","California Christian College","CA",8,1,13,"19034",,,"-999",,,,,,,,FALSE
"2020","California Coast University","CA",8,,0,"not reported",,,"-999",,,,,,,,FALSE
"2020","California Hair Design Academy","CA",8,,172,"not reported",17800,18200,"5500",0.46692607,0.4090909091,,,,,,FALSE
"2020","California Institute of the Arts","CA",8,0.2297,1003,"69015",37900,26900,"25000",0.6650366748,0.6029411765,0.6822429907,0.7048192771,0.609,0.6109,0.806,FALSE
"2020","California State University Maritime Academy","CA",8,0.6652,1016,"28082",82900,73100,"19380",0.8184210526,0.7986111111,0.8490566038,0.8153846154,0.6272,0.6156,0.78,FALSE
"2020","California Western School of Law","CA",8,,,"not reported",78500,67400,"-999",,,,,,,,FALSE
"2020","Canada College","CA",8,,4867,"10446",31500,29200,"9454",0.3831168831,0.368,,,,,,FALSE
"2020","College of the Canyons","CA",8,,18649,"11340",39400,26900,"5500",0.345721694,0.2917771883,0.3863636364,0.5611510791,,,,FALSE
"2020","Career Academy of Beauty","CA",8,,171,"not reported",23200,17000,"6333",0.592,0.5240963855,,,,,,FALSE
"2020","Casa Loma College-Van Nuys","CA",8,0.913,175,"not reported",49600,39000,"18872",0.3695380774,0.3010380623,0.5321637427,0.5961538462,,,,FALSE
"2020","CET-San Diego","CA",8,,174,"not reported",23800,19500,"5894",0.3120107962,0.2707615168,0.5562632696,0.6976744186,,,,FALSE
"2020","CET-San Jose","CA",8,,248,"not reported",23800,19500,"5894",0.3120107962,0.2707615168,0.5562632696,0.6976744186,,,,FALSE
"2020","CET-El Centro","CA",8,,230,"not reported",23800,19500,"5894",0.3120107962,0.2707615168,0.5562632696,0.6976744186,,,,FALSE
"2020","CET-Colton","CA",8,,154,"not reported",23800,19500,"5894",0.3120107962,0.2707615168,0.5562632696,0.6976744186,,,,FALSE
"2020","CET-Watsonville","CA",8,,61,"not reported",23800,19500,"5894",0.3120107962,0.2707615168,0.5562632696,0.6976744186,,,,FALSE
"2020","CET-Salinas","CA",8,,162,"not reported",23800,19500,"5894",0.3120107962,0.2707615168,0.5562632696,0.6976744186,,,,FALSE
"2020","Cerritos College","CA",8,,20368,"8792",31900,24500,"7691",0.3414414414,0.2989807475,0.4972677596,0.5454545455,,,,FALSE
"2020","Cerro Coso Community College","CA",8,,4890,"16699",28000,20400,"-999",,,,,,,,FALSE
"2020","Chabot College","CA",8,,12621,"12068",34600,27500,"7382",0.341991342,0.3180515759,0.4235294118,,,,,FALSE
"2020","Chaffey College","CA",8,,19650,"16400",31500,24400,"4500",0.3505747126,0.2905982906,,,,,,FALSE
"2020","Chapman University","CA",8,0.5356,7026,"69018",54500,43900,"19000",0.676021461,0.5625920471,0.6320754717,0.7854291417,0.7891,0.8086,0.901,FALSE
"2020","Charles R Drew University of Medicine and Science","CA",8,0.3727,163,"31311",81900,67100,"16250",0.4636363636,0.5,,,,,,FALSE
"2020","Concordia University-Irvine","CA",8,0.6178,1784,"49474",46400,36000,"19096",0.6862955032,0.590747331,0.6766666667,0.7705382436,0.6398,0.575,0.7602,FALSE
"2020","San Diego Christian College","CA",8,0.6013,448,"45605",36700,27700,"15250",0.451171875,0.2978723404,0.4868421053,0.696,0.5029,0.4254,0.627,FALSE
"2020","Church Divinity School of the Pacific","CA",8,,,"not reported",,,"-999",,,,,,,,FALSE
"2020","Citrus College","CA",8,,11745,"11341",30900,23800,"5500",0.2865384615,0.2532299742,0.3333333333,0.5483870968,,,,FALSE
"2020","Citrus Heights Beauty College","CA",8,,86,"not reported",,,"5500",,,,,,,,FALSE
"2020","City College of San Francisco","CA",8,,24429,"10392",35100,26800,"7250",0.3751269036,0.357619915,0.452,0.5068493151,,,,FALSE
"2020","Claremont Graduate University","CA",8,,,"not reported",67000,,"-999",,,,,,,,FALSE
"2020","Claremont McKenna College","CA",8,0.0931,1318,"71745",72900,55900,"13035",,,,,0.9143,0.9311,0.9643,FALSE
"2020","Milan Institute-Visalia","CA",8,,273,"not reported",24200,20200,"5346",0.3144876325,0.2807991121,0.4568527919,0.3823529412,,,,FALSE
"2020","Clovis Adult Education","CA",8,,752,"not reported",34500,30100,"-999",,,,,,,,FALSE
"2020","Coastline Community College","CA",8,,9459,"16173",35100,27900,"7355",0.3771812081,0.3369369369,0.4658385093,,,,,FALSE
"2020","Cogswell College","CA",8,0.5787,589,"35351",49800,28800,"20026",0.4415584416,0.3896103896,0.4130434783,0.6129032258,0.3617,0.2245,0.7024,FALSE
"2020","Coba Academy","CA",8,,90,"not reported",19000,22300,"6399",0.4339622642,,,,,,,FALSE
"2020","Western University of Health Sciences","CA",8,,,"not reported",106100,108100,"-999",,,,,,,,FALSE
"2020","Columbia College","CA",8,,2180,"13314",27300,21800,"-999",,,,,,,,FALSE
"2020","Columbia College Hollywood","CA",8,,540,"40386",31400,23800,"9500",0.3833333333,0.3181818182,0.3064516129,0.5588235294,0.5,0.5339,0.7692,FALSE
"2020","Compton College","CA",8,,5605,"14999",31800,22100,"5500",0.2452054795,0.2224,,,,,,FALSE
"2020","Contra Costa College","CA",8,,5702,"13262",33200,24700,"5908",0.2775665399,0.2454545455,,,,,,FALSE
"2020","Cosumnes River College","CA",8,,13045,"11790",29700,22500,"6500",0.2514563107,0.2255369928,0.3529411765,0.4102564103,,,,FALSE
"2020","Crafton Hills College","CA",8,,5661,"21636",33000,24600,"-999",,,,,,,,FALSE
"2020","Cuesta College","CA",8,,7853,"15922",35600,29500,"8000",0.546184739,0.4743276284,0.6419753086,0.625,,,,FALSE
"2020","Cuyamaca College","CA",8,,7412,"10250",29000,22400,"4500",0.4252873563,0.4035087719,,,,,,FALSE
"2020","Cypress College","CA",8,,14068,"11828",35600,27100,"6375",0.4194029851,0.3847736626,0.4901960784,0.6129032258,0.3349,,,FALSE
"2020","De Anza College","CA",8,,17325,"11267",41700,31800,"6334",0.4149933066,0.3892493049,0.4644067797,0.525,,,,FALSE
"2020","International School of Beauty Inc","CA",8,,127,"not reported",,15300,"7308",0.3507692308,0.3283018868,,,,,,FALSE
"2020","Dell'Arte International School of Physical Theatre","CA",8,,10,"not reported",,,"-999",,,,,,,,FALSE
"2020","College of the Desert","CA",8,,10418,"16693",30600,25200,"5238",0.3164556962,0.2387543253,0.5308641975,,,,,FALSE
"2020","Design Institute of San Diego","CA",8,0.5882,98,"41056",36800,32100,"26884",0.637037037,0.5479452055,,,0.4412,0.5263,,FALSE
"2020","Diablo Valley College","CA",8,,18327,"11553",37600,27800,"5005",0.5100671141,0.4502369668,,,,,,FALSE
"2020","Dominican University of California","CA",8,0.8717,1264,"63875",55600,44400,"27000",0.7153196622,0.5743801653,0.7286245353,0.8113207547,0.7187,0.6922,0.8428,FALSE
"2020","Dominican School of Philosophy & Theology","CA",8,,,"not reported",,,"-999",,,,,,,,FALSE
"2020","East Los Angeles College","CA",8,,30975,"15837",31300,23800,"6750",0.3729433272,0.3533190578,,,,,,FALSE
"2020","El Camino Community College District","CA",8,,21292,"16682",31800,22100,"5500",0.2452054795,0.2224,,,,,,FALSE
"2020","Elegance International","CA",8,,256,"not reported",19100,23500,"7600",0.4621212121,0.3913043478,,,,,,FALSE
"2020","Emperor's College of Traditional Oriental Medicine","CA",8,,,"not reported",,,"-999",,,,,,,,FALSE
"2020","Empire College","CA",8,,329,"not reported",33300,28800,"11368",0.403539823,0.3333333333,0.5190839695,0.7073170732,0.5606,,,FALSE
"2020","Evergreen Valley College","CA",8,,7865,"18625",36600,25700,"6277",0.5657370518,0.5504587156,,,,,,FALSE
"2020","FIDM-Fashion Institute of Design & Merchandising-Los Angeles","CA",8,0.5193,2198,"49961",37200,33900,"12461",0.62595226,0.5726495726,0.6144975288,0.7049044057,0.6508,0.8404,0.9161,FALSE
"2020","FIDM-Fashion Institute of Design & Merchandising-San Francisco","CA",8,0.4615,218,"45546",37200,33900,"12461",0.62595226,0.5726495726,0.6144975288,0.7049044057,0.637,0.8572,0.9153,FALSE
"2020","FIDM-Fashion Institute of Design & Merchandising-Orange County","CA",8,0.6667,64,"45416",37200,33900,"12461",0.62595226,0.5726495726,0.6144975288,0.7049044057,,,,FALSE
"2020","Feather River Community College District","CA",8,,1275,"15404",29100,23100,"7600",0.3175965665,0.2443729904,0.4134615385,0.568627451,0.2777,,,FALSE
"2020","Federico Beauty Institute","CA",8,,346,"not reported",25900,22100,"6333",0.539083558,0.4675925926,0.6213592233,0.6730769231,,,,FALSE
"2020","Fielding Graduate University","CA",8,,,"not reported",,,"-999",,,,,,,,FALSE
"2020","Five Branches University","CA",8,,,"not reported",,,"-999",,,,,,,,FALSE
"2020","Redondo Beach Beauty College","CA",8,,115,"not reported",,,"-999",,,,,,,,FALSE
"2020","Foothill College","CA",8,,13228,"11415",46500,33400,"6823",0.4420289855,0.3823529412,0.5477178423,0.6075949367,0.5932,,,FALSE
"2020","Franciscan School of Theology","CA",8,,,"not reported",,,"-999",,,,,,,,FALSE
"2020","Fredrick and Charles Beauty College","CA",8,,57,"not reported",17400,,"-999",,,,,,,,FALSE
"2020","Fresno City College","CA",8,,20888,"9903",28000,20800,"3496",0.3426323319,0.2993688007,0.4937238494,0.58,,,,FALSE
"2020","Fresno Pacific University","CA",8,0.8511,2888,"40950",43900,34900,"18774",0.5337209302,0.4346666667,0.5761904762,0.6735294118,0.6588,0.6146,0.7751,FALSE
"2020","Fuller Theological Seminary","CA",8,,,"not reported",,,"-999",,,,,,,,FALSE
"2020","Fullerton College","CA",8,,20260,"11472",33400,25200,"5500",0.3626373626,0.3122171946,0.4423076923,0.5934065934,,,,FALSE
"2020","Gavilan College","CA",8,,4656,"11478",30400,23100,"5716",0.3397260274,0.3054545455,0.4375,,,,,FALSE
"2020","Gemological Institute of America-Carlsbad","CA",8,,197,"not reported",46500,38500,"8233",0.8073394495,0.7540983607,,,,,,FALSE
"2020","Glendale Community College","CA",8,,12570,"11239",33200,23500,"6750",0.5693950178,0.5697445972,,,,,,FALSE
"2020","Glendale Career College","CA",8,,600,"not reported",28900,28800,"9319",0.4149068323,0.3713235294,0.4906542056,0.5744680851,,,,FALSE
"2020","Golden Gate University-San Francisco","CA",8,,404,"not reported",71100,66100,"24032",0.5590062112,0.4953271028,0.5547445255,0.6538461538,,,,FALSE
"2020","Golden West College","CA",8,,10881,"11768",33300,24400,"5750",0.5031055901,0.489010989,,,,,,FALSE
"2020","Graduate Theological Union","CA",8,,,"not reported",,,"-999",,,,,,,,FALSE
"2020","Grossmont College","CA",8,,15838,"10090",34000,24900,"3500",0.4390581717,0.3968565815,0.4817518248,0.6447368421,,,,FALSE
"2020","Salon Success Academy-Riverside","CA",8,,84,"not reported",19300,15500,"9833",0.3617021277,0.3888888889,,,,,,FALSE
"2020","Hartnell College","CA",8,,11274,"11120",32100,25100,"4313",0.2765957447,0.2342342342,,,,,,FALSE
"2020","Harvey Mudd College","CA",8,0.1448,886,"74428",88800,72500,"20027",,,,,0.9388,0.9302,0.9725,FALSE
"2020","Hilltop Beauty School","CA",8,,96,"not reported",25400,22500,"-999",,,,,,,,FALSE
"2020","Holy Names University","CA",8,0.7004,626,"55758",50800,39600,"18750",0.5344202899,0.4484304933,0.5604395604,0.6326530612,0.4549,0.4372,0.6974,FALSE
"2020","Pacifica Graduate Institute","CA",8,,,"not reported",,,"-999",,,,,,,,FALSE
"2020","Humboldt State University","CA",8,0.7679,7300,"24382",36600,26200,"14000",0.57681252,0.5286885246,0.6014405762,0.6366906475,0.4914,0.493,0.6959,FALSE
"2020","Humphreys University-Stockton and Modesto Campuses","CA",8,,315,"20232",28800,25400,"24288",0.2561576355,0.2193784278,0.2961165049,0.4576271186,0.3945,0.7143,,FALSE
"2020","Imperial Valley College","CA",8,,7265,"9822",25400,18400,"-999",,,,,,,,FALSE
"2020","Institute for Business and Technology","CA",8,,539,"not reported",33400,26800,"7600",0.3538011696,0.3150684932,0.4364640884,0.7380952381,,,,FALSE
"2020","Interior Designers Institute","CA",8,,184,"29420",37800,35000,"20049",0.6732673267,,0.53125,,,,,FALSE
"2020","Toni & Guy Hairdressing Academy-Santa Monica","CA",8,,197,"not reported",,19400,"10556",0.4492440605,0.3993055556,0.5135135135,0.5625,,,,FALSE
"2020","Irvine Valley College","CA",8,,11253,"10859",36900,27100,"5250",0.4137931034,0.3475609756,,,,,,FALSE
"2020","Bellus Academy-El Cajon","CA",8,,159,"not reported",22800,17500,"6716",0.320610687,0.2653061224,,,,,,FALSE
"2020","John F. Kennedy University","CA",8,,209,"not reported",58000,39200,"20832",0.4732142857,0.3652173913,0.5074626866,0.7142857143,,,,FALSE
"2020","American Jewish University","CA",8,0.96,67,"46320",,,"18000",0.5,,,,0.5085,0.6363,0.6471,FALSE
"2020","Reedley College","CA",8,,8626,"10154",26300,20900,"3500",0.3683127572,0.3494318182,0.4326923077,0.3666666667,,,,FALSE
"2020","Life Pacific University","CA",8,0.9568,504,"27086",32700,28400,"14000",0.5172413793,0.4880952381,0.4430379747,0.6376811594,0.4497,0.4715,0.6833,FALSE
"2020","University of La Verne","CA",8,0.5089,5098,"54445",49200,41700,"21693",0.5224144017,0.4183501684,0.5504682622,0.6637426901,0.6783,0.6713,0.8107,FALSE
"2020","Laguna College of Art and Design","CA",8,0.8093,705,"41551",32900,24900,"19786",0.6129032258,0.3823529412,0.7111111111,0.7671232877,0.5652,0.5565,0.8125,FALSE
"2020","Lake Tahoe Community College","CA",8,,2006,"12879",25900,20700,"-999",,,,,,,,FALSE
"2020","Lancaster Beauty School","CA",8,,128,"not reported",15900,12100,"7938",0.2903225806,0.243697479,,,,,,FALSE
"2020","Laney College","CA",8,,8271,"16851",27700,21200,"9500",0.2511415525,0.2487562189,,,,,,FALSE
"2020","Lassen Community College","CA",8,,2343,"16311",31300,21500,"5500",0.3050847458,0.2012195122,,,,,,FALSE
